      Time        DX           DY       
   7.90000E+02  8.71464E-01 -4.90460E-01
   7.90500E+02 -8.11187E-01 -5.84787E-01
   7.91000E+02 -9.95280E-01 -9.70418E-02
   7.91500E+02  2.13783E-01 -9.76881E-01
   7.92000E+02  9.99958E-01 -9.12473E-03
   7.92500E+02  5.48851E-01 -8.35920E-01
   7.93000E+02 -9.68334E-01 -2.49660E-01
   7.93500E+02 -9.34548E-01 -3.55836E-01
   7.94000E+02  6.89410E-01 -7.24371E-01
   7.94500E+02  9.99245E-01 -3.88640E-02
   7.95000E+02  1.29950E-02 -9.99916E-01
   7.95500E+02 -9.99025E-01 -4.41520E-02
   7.96000E+02 -7.05181E-01 -7.09028E-01
   7.96500E+02  9.28861E-01 -3.70428E-01
   7.97000E+02  9.71455E-01 -2.37223E-01
   7.97500E+02 -5.28756E-01 -8.48774E-01
   7.98000E+02 -9.99977E-01 -6.81093E-03
   7.98500E+02 -2.38768E-01 -9.71077E-01
   7.99000E+02  9.94444E-01 -1.05264E-01
   7.99500E+02  8.22571E-01 -5.68663E-01
   8.00000E+02 -8.62318E-01 -5.06367E-01
   8.00500E+02 -9.90118E-01 -1.40235E-01
   8.01000E+02  3.33274E-01 -9.42830E-01
   8.01500E+02  9.99999E-01 -1.03117E-03
   8.02000E+02  4.46600E-01 -8.94734E-01
   8.02500E+02 -9.81458E-01 -1.91680E-01
   8.03000E+02 -9.03392E-01 -4.28815E-01
   8.03500E+02  7.61576E-01 -6.48075E-01
   8.04000E+02  9.97696E-01 -6.78402E-02
   8.04500E+02 -1.13462E-01 -9.93542E-01
   8.05000E+02 -9.99768E-01 -2.15343E-02
   8.05500E+02 -6.23457E-01 -7.81857E-01
   8.06000E+02  9.53531E-01 -3.01296E-01
   8.06500E+02  9.53798E-01 -3.00447E-01
   8.07000E+02 -6.22335E-01 -7.82751E-01
   8.07500E+02 -9.99773E-01 -2.12969E-02
   8.08000E+02 -1.15068E-01 -9.93358E-01
   8.08500E+02  9.97667E-01 -6.82625E-02
   8.09000E+02  7.62422E-01 -6.47080E-01
   8.09500E+02 -9.02936E-01 -4.29776E-01
   8.10000E+02 -9.81593E-01 -1.90983E-01
   8.10500E+02  4.45226E-01 -8.95418E-01
   8.11000E+02  1.00000E+00 -9.79727E-04
   8.11500E+02  3.34759E-01 -9.42304E-01
   8.12000E+02 -9.90033E-01 -1.40837E-01
   8.12500E+02 -8.62902E-01 -5.05372E-01
   8.13000E+02  8.21874E-01 -5.69669E-01
   8.13500E+02  9.94500E-01 -1.04741E-01
   8.14000E+02 -2.37215E-01 -9.71457E-01
   8.14500E+02 -9.99976E-01 -6.94548E-03
   8.15000E+02 -5.30024E-01 -8.47982E-01
   8.15500E+02  9.71267E-01 -2.37991E-01
   8.16000E+02  9.29226E-01 -3.69512E-01
   8.16500E+02 -7.04211E-01 -7.09991E-01
   8.17000E+02 -9.99040E-01 -4.38121E-02
   8.17500E+02  1.13727E-02 -9.99935E-01
   8.18000E+02  9.99232E-01 -3.91842E-02
   8.18500E+02  6.90409E-01 -7.23419E-01
   8.19000E+02 -9.34203E-01 -3.56741E-01
   8.19500E+02 -9.68535E-01 -2.48876E-01
   8.20000E+02  5.47611E-01 -8.36733E-01
   8.20500E+02  9.99960E-01 -8.97041E-03
   8.21000E+02  2.15349E-01 -9.76537E-01
   8.21500E+02 -9.95231E-01 -9.75455E-02
   8.22000E+02 -8.11912E-01 -5.83780E-01
   8.22500E+02  8.70905E-01 -4.91451E-01
   8.23000E+02  9.88775E-01 -1.49410E-01
   8.23500E+02 -3.55440E-01 -9.34699E-01
   8.24000E+02 -1.00000E+00 -3.97107E-04
   8.24500E+02 -4.25800E-01 -9.04817E-01
   8.25000E+02  9.83420E-01 -1.81341E-01
   8.25500E+02  8.96375E-01 -4.43296E-01
   8.26000E+02 -7.74071E-01 -6.33099E-01
   8.26500E+02 -9.97235E-01 -7.43190E-02
   8.27000E+02  1.37541E-01 -9.90496E-01
   8.27500E+02  9.99836E-01 -1.81074E-02
   8.28000E+02  6.06394E-01 -7.95164E-01
   8.28500E+02 -9.57434E-01 -2.88651E-01
   8.29000E+02 -9.49656E-01 -3.13295E-01
   8.29500E+02  6.38993E-01 -7.69213E-01
   8.30000E+02  9.99687E-01 -2.50005E-02
   8.30500E+02  9.08947E-02 -9.95861E-01
   8.31000E+02 -9.98073E-01 -6.20571E-02
   8.31500E+02 -7.49517E-01 -6.61985E-01
   8.32000E+02  9.09630E-01 -4.15419E-01
   8.32500E+02  9.79475E-01 -2.01568E-01
   8.33000E+02 -4.65694E-01 -8.84946E-01
   8.33500E+02 -9.99998E-01 -1.89093E-03
   8.34000E+02 -3.12330E-01 -9.49974E-01
   8.34500E+02  9.91260E-01 -1.31923E-01
   8.35000E+02  8.53951E-01 -5.20353E-01
   8.35500E+02 -8.32144E-01 -5.54559E-01
   8.36000E+02 -9.93626E-01 -1.12728E-01
   8.36500E+02  2.60442E-01 -9.65490E-01
   8.37000E+02  9.99987E-01 -5.06310E-03
   8.37500E+02  5.10797E-01 -8.59701E-01
   8.38000E+02 -9.73995E-01 -2.26569E-01
   8.38500E+02 -9.23598E-01 -3.83362E-01
   8.39000E+02  7.18567E-01 -6.95458E-01
   8.39500E+02  9.98796E-01 -4.90554E-02
   8.40000E+02 -3.57302E-02 -9.99361E-01
   8.40500E+02 -9.99404E-01 -3.45120E-02
   8.41000E+02 -6.75193E-01 -7.37641E-01
   8.41500E+02  9.39249E-01 -3.43237E-01
   8.42000E+02  9.65401E-01 -2.60770E-01
   8.42500E+02 -5.66057E-01 -8.24366E-01
   8.43000E+02 -9.99935E-01 -1.14267E-02
   8.43500E+02 -1.91742E-01 -9.81445E-01
   8.44000E+02  9.95931E-01 -9.01153E-02
   8.44500E+02  8.00830E-01 -5.98891E-01
   8.45000E+02 -8.79112E-01 -4.76616E-01
   8.45500E+02 -9.87301E-01 -1.58861E-01
   8.46000E+02  3.77311E-01 -9.26087E-01
   8.46500E+02  1.00000E+00 -5.99578E-05
   8.47000E+02  4.04657E-01 -9.14468E-01
   8.47500E+02 -9.85224E-01 -1.71270E-01
   8.48000E+02 -8.89004E-01 -4.57899E-01
   8.48500E+02  7.86128E-01 -6.18063E-01
   8.49000E+02  9.96707E-01 -8.10897E-02
   8.49500E+02 -1.61499E-01 -9.86873E-01
   8.50000E+02 -9.99888E-01 -1.49771E-02
   8.50500E+02 -5.88901E-01 -8.08205E-01
   8.51000E+02  9.61092E-01 -2.76228E-01
   8.51500E+02  9.45249E-01 -3.26351E-01
   8.52000E+02 -6.55213E-01 -7.55444E-01
   8.52500E+02 -9.99579E-01 -2.90005E-02
   8.53000E+02 -6.66405E-02 -9.97777E-01
   8.53500E+02  9.98423E-01 -5.61451E-02
   8.54000E+02  7.36171E-01 -6.76796E-01
   8.54500E+02 -9.15988E-01 -4.01205E-01
   8.55000E+02 -9.77180E-01 -2.12414E-01
   8.55500E+02  4.85795E-01 -8.74073E-01
   8.56000E+02  9.99995E-01 -3.09905E-03
   8.56500E+02  2.89638E-01 -9.57136E-01
   8.57000E+02 -9.92371E-01 -1.23291E-01
   8.57500E+02 -8.44605E-01 -5.35389E-01
   8.58000E+02  8.42003E-01 -5.39472E-01
   8.58500E+02  9.92653E-01 -1.21000E-01
   8.59000E+02 -2.83445E-01 -9.58989E-01
   8.59500E+02 -9.99994E-01 -3.47761E-03
   8.60000E+02 -4.91178E-01 -8.71059E-01
   8.60500E+02  9.76526E-01 -2.15398E-01
   8.61000E+02  9.17655E-01 -3.97379E-01
   8.61500E+02 -7.32478E-01 -6.80791E-01
   8.62000E+02 -9.98509E-01 -5.45935E-02
   8.62500E+02  6.00560E-02 -9.98195E-01
   8.63000E+02  9.99546E-01 -3.01356E-02
   8.63500E+02  6.59534E-01 -7.51675E-01
   8.64000E+02 -9.44007E-01 -3.29925E-01
   8.64500E+02 -9.62042E-01 -2.72901E-01
   8.65000E+02  5.84087E-01 -8.11691E-01
   8.65500E+02  9.99899E-01 -1.41799E-02
   8.66000E+02  1.67968E-01 -9.85792E-01
   8.66500E+02 -9.96552E-01 -8.29749E-02
   8.67000E+02 -7.89322E-01 -6.13980E-01
   8.67500E+02  8.86945E-01 -4.61876E-01
   8.68000E+02  9.85687E-01 -1.68588E-01
   8.68500E+02 -3.98870E-01 -9.17007E-01
   8.69000E+02 -1.00000E+00 -1.97229E-05
   8.69500E+02 -3.83185E-01 -9.23672E-01
   8.70000E+02  9.86878E-01 -1.61470E-01
   8.70500E+02  8.81271E-01 -4.72611E-01
   8.71000E+02 -7.97754E-01 -6.02984E-01
   8.71500E+02 -9.96107E-01 -8.81515E-02
   8.72000E+02  1.85315E-01 -9.82679E-01
   8.72500E+02  9.99926E-01 -1.21436E-02
   8.73000E+02  5.70984E-01 -8.20961E-01
   8.73500E+02 -9.64513E-01 -2.64035E-01
   8.74000E+02 -9.40566E-01 -3.39610E-01
   8.74500E+02  6.70993E-01 -7.41464E-01
   8.75000E+02  9.99446E-01 -3.32967E-02
   8.75500E+02  4.23270E-02 -9.99104E-01
   8.76000E+02 -9.98723E-01 -5.05272E-02
   8.76500E+02 -7.22381E-01 -6.91495E-01
   8.77000E+02  9.22019E-01 -3.87145E-01
   8.77500E+02  9.74700E-01 -2.23516E-01
   8.78000E+02 -5.05518E-01 -8.62816E-01
   8.78500E+02 -9.99989E-01 -4.60408E-03
   8.79000E+02 -2.66699E-01 -9.63780E-01
   8.79500E+02  9.93372E-01 -1.14941E-01
   8.80000E+02  8.34857E-01 -5.50468E-01
   8.80500E+02 -8.51458E-01 -5.24423E-01
   8.81000E+02 -9.91572E-01 -1.29556E-01
   8.81500E+02  3.06206E-01 -9.51965E-01
   8.82000E+02  9.99998E-01 -2.18903E-03
   8.82500E+02  4.71179E-01 -8.82038E-01
   8.83000E+02 -9.78870E-01 -2.04482E-01
   8.83500E+02 -9.11386E-01 -4.11552E-01
   8.84000E+02  7.45944E-01 -6.66009E-01
   8.84500E+02  9.98173E-01 -6.04258E-02
   8.85000E+02 -8.43283E-02 -9.96438E-01
   8.85500E+02 -9.99661E-01 -2.60553E-02
   8.86000E+02 -6.43432E-01 -7.65503E-01
   8.86500E+02  9.48488E-01 -3.16813E-01
   8.87000E+02  9.58450E-01 -2.85262E-01
   8.87500E+02 -6.01695E-01 -7.98726E-01
   8.88000E+02 -9.99852E-01 -1.72297E-02
   8.88500E+02 -1.44047E-01 -9.89571E-01
   8.89000E+02  9.97098E-01 -7.61252E-02
   8.89500E+02  7.77382E-01 -6.29029E-01
   8.90000E+02 -8.94413E-01 -4.47242E-01
   8.90500E+02 -9.83924E-01 -1.78585E-01
   8.91000E+02  4.20104E-01 -9.07476E-01
   8.91500E+02  1.00000E+00 -2.76402E-04
   8.92000E+02  3.61397E-01 -9.32412E-01
   8.92500E+02 -9.88389E-01 -1.51944E-01
   8.93000E+02 -8.73167E-01 -4.87422E-01
   8.93500E+02  8.08950E-01 -5.87877E-01
   8.94000E+02  9.95429E-01 -9.55032E-02
   8.94500E+02 -2.08969E-01 -9.77922E-01
   8.95000E+02 -9.99954E-01 -9.60680E-03
   8.95500E+02 -5.52650E-01 -8.33413E-01
   8.96000E+02  9.67708E-01 -2.52076E-01
   8.96500E+02  9.35600E-01 -3.53063E-01
   8.97000E+02 -6.86329E-01 -7.27291E-01
   8.97500E+02 -9.99282E-01 -3.78888E-02
   8.98000E+02 -1.79760E-02 -9.99838E-01
   8.98500E+02  9.98978E-01 -4.52040E-02
   8.99000E+02  7.08146E-01 -7.06066E-01
   8.99500E+02 -9.27731E-01 -3.73249E-01
   9.00000E+02 -9.72027E-01 -2.34871E-01
   9.00500E+02  5.24852E-01 -8.51193E-01
   9.01000E+02  9.99979E-01 -6.40599E-03
   9.01500E+02  2.43531E-01 -9.69893E-01
   9.02000E+02 -9.94272E-01 -1.06877E-01
   9.02500E+02 -8.24698E-01 -5.65573E-01
   9.03000E+02  8.60515E-01 -5.09426E-01
   9.03500E+02  9.90377E-01 -1.38394E-01
   9.04000E+02 -3.28707E-01 -9.44432E-01
   9.04500E+02 -9.99999E-01 -1.19735E-03
   9.05000E+02 -4.50809E-01 -8.92620E-01
   9.05500E+02  9.81036E-01 -1.93826E-01
   9.06000E+02  9.04784E-01 -4.25871E-01
   9.06500E+02 -7.58968E-01 -6.51128E-01
   9.07000E+02 -9.97783E-01 -6.65518E-02
   9.07500E+02  1.08526E-01 -9.94094E-01
   9.08000E+02  9.99752E-01 -2.22714E-02
   9.08500E+02  6.26892E-01 -7.79106E-01
   9.09000E+02 -9.52701E-01 -3.03908E-01
   9.09500E+02 -9.54613E-01 -2.97847E-01
   9.10000E+02  6.18875E-01 -7.85489E-01
   9.10500E+02  9.99788E-01 -2.05762E-02
   9.11000E+02  1.19998E-01 -9.92774E-01
   9.11500E+02 -9.97577E-01 -6.95672E-02
   9.12000E+02 -7.65006E-01 -6.44023E-01
   9.12500E+02  9.01525E-01 -4.32727E-01
   9.13000E+02  9.82006E-01 -1.88851E-01
   9.13500E+02 -4.40998E-01 -8.97508E-01
   9.14000E+02 -1.00000E+00 -8.29996E-04
   9.14500E+02 -3.39310E-01 -9.40675E-01
   9.15000E+02  9.89767E-01 -1.42694E-01
   9.15500E+02  8.64683E-01 -5.02317E-01
   9.16000E+02 -8.19723E-01 -5.72760E-01
   9.16500E+02 -9.94666E-01 -1.03144E-01
   9.17000E+02  2.32440E-01 -9.72611E-01
   9.17500E+02  9.99973E-01 -7.36687E-03
   9.18000E+02  5.33906E-01 -8.45544E-01
   9.18500E+02 -9.70685E-01 -2.40357E-01
   9.19000E+02 -9.30339E-01 -3.66701E-01
   9.19500E+02  7.01221E-01 -7.12944E-01
   9.20000E+02  9.99085E-01 -4.27765E-02
   9.20500E+02 -6.39110E-03 -9.99980E-01
   9.21000E+02 -9.99193E-01 -4.01758E-02
   9.21500E+02 -6.93465E-01 -7.20490E-01
   9.22000E+02  9.33136E-01 -3.59525E-01
   9.22500E+02  9.69150E-01 -2.46474E-01
   9.23000E+02 -5.43789E-01 -8.39222E-01
   9.23500E+02 -9.99964E-01 -8.50479E-03
   9.24000E+02 -2.20152E-01 -9.75466E-01
   9.24500E+02  9.95077E-01 -9.91000E-02
   9.25000E+02  8.14125E-01 -5.80690E-01
   9.25500E+02 -8.69181E-01 -4.94494E-01
   9.26000E+02 -9.89060E-01 -1.47511E-01
   9.26500E+02  3.50932E-01 -9.36401E-01
   9.27000E+02  1.00000E+00 -5.02588E-04
   9.27500E+02  4.30081E-01 -9.02790E-01
   9.28000E+02 -9.83032E-01 -1.83433E-01
   9.28500E+02 -8.97838E-01 -4.40325E-01
   9.29000E+02  7.71552E-01 -6.36166E-01
   9.29500E+02  9.97334E-01 -7.29707E-02
   9.30000E+02 -1.32627E-01 -9.91166E-01
   9.30500E+02 -9.99824E-01 -1.87839E-02
   9.31000E+02 -6.09917E-01 -7.92465E-01
   9.31500E+02  9.56657E-01 -2.91218E-01
   9.32000E+02  9.50524E-01 -3.10651E-01
   9.32500E+02 -6.35623E-01 -7.72000E-01
   9.33000E+02 -9.99707E-01 -2.42193E-02
   9.33500E+02 -9.58439E-02 -9.95396E-01
   9.34000E+02  9.97994E-01 -6.33019E-02
   9.34500E+02  7.52191E-01 -6.58945E-01
   9.35000E+02 -9.08289E-01 -4.18343E-01
   9.35500E+02 -9.79922E-01 -1.99383E-01
   9.36000E+02  4.61539E-01 -8.87120E-01
   9.36500E+02  9.99999E-01 -1.68050E-03
   9.37000E+02  3.16938E-01 -9.48446E-01
   9.37500E+02 -9.91019E-01 -1.33723E-01
   9.38000E+02 -8.55813E-01 -5.17285E-01
   9.38500E+02  8.30078E-01 -5.57647E-01
   9.39000E+02  9.93812E-01 -1.11072E-01
   9.39500E+02 -2.55711E-01 -9.66753E-01
   9.40000E+02 -9.99985E-01 -5.42379E-03
   9.40500E+02 -5.14760E-01 -8.57334E-01
   9.41000E+02  9.73454E-01 -2.28884E-01
   9.41500E+02  9.24774E-01 -3.80517E-01
   9.42000E+02 -7.15668E-01 -6.98440E-01
   9.42500E+02 -9.98849E-01 -4.79595E-02
   9.43000E+02  3.07525E-02 -9.99527E-01
   9.43500E+02  9.99372E-01 -3.54431E-02
   9.44000E+02  6.78340E-01 -7.34748E-01
   9.44500E+02 -9.38241E-01 -3.45982E-01
   9.45000E+02 -9.66060E-01 -2.58319E-01
   9.45500E+02  5.62319E-01 -8.26920E-01
   9.46000E+02  9.99941E-01 -1.09004E-02
   9.46500E+02  1.96583E-01 -9.80487E-01
   9.47000E+02 -9.95795E-01 -9.16108E-02
   9.47500E+02 -8.03130E-01 -5.95804E-01
   9.48000E+02  8.77465E-01 -4.79641E-01
   9.48500E+02  9.87613E-01 -1.56907E-01
   9.49000E+02 -3.72864E-01 -9.27886E-01
   9.49500E+02 -1.00000E+00 -1.04739E-04
   9.50000E+02 -4.09007E-01 -9.12531E-01
   9.50500E+02  9.84868E-01 -1.73307E-01
   9.51000E+02  8.90541E-01 -4.54904E-01
   9.51500E+02 -7.83699E-01 -6.21141E-01
   9.52000E+02 -9.96820E-01 -7.96818E-02
   9.52500E+02  1.56612E-01 -9.87660E-01
   9.53000E+02  9.99878E-01 -1.55929E-02
   9.53500E+02  5.92512E-01 -8.05562E-01
   9.54000E+02 -9.60364E-01 -2.78750E-01
   9.54500E+02 -9.46172E-01 -3.23665E-01
   9.55000E+02  6.51933E-01 -7.58277E-01
   9.55500E+02  9.99603E-01 -2.81587E-02
   9.56000E+02  7.16045E-02 -9.97433E-01
   9.56500E+02 -9.98355E-01 -5.73298E-02
   9.57000E+02 -7.38936E-01 -6.73776E-01
   9.57500E+02  9.14715E-01 -4.04099E-01
   9.58000E+02  9.77664E-01 -2.10175E-01
   9.58500E+02 -4.81716E-01 -8.76327E-01
   9.59000E+02 -9.99996E-01 -2.82792E-03
   9.59500E+02 -2.94298E-01 -9.55714E-01
   9.60000E+02  9.92153E-01 -1.25033E-01
   9.60500E+02  8.46549E-01 -5.32312E-01
   9.61000E+02 -8.40021E-01 -5.42554E-01
   9.61500E+02 -9.92860E-01 -1.19286E-01
   9.62000E+02  2.78761E-01 -9.60360E-01
   9.62500E+02  9.99993E-01 -3.77761E-03
   9.63000E+02  4.95220E-01 -8.68767E-01
   9.63500E+02 -9.76024E-01 -2.17661E-01
   9.64000E+02 -9.18896E-01 -3.94501E-01
   9.64500E+02  7.29670E-01 -6.83800E-01
   9.65000E+02  9.98571E-01 -5.34373E-02
   9.65500E+02 -5.50865E-02 -9.98482E-01
   9.66000E+02 -9.99519E-01 -3.10063E-02
   9.66500E+02 -6.62771E-01 -7.48822E-01
   9.67000E+02  9.43057E-01 -3.32630E-01
   9.67500E+02  9.62748E-01 -2.70402E-01
   9.68000E+02 -5.80435E-01 -8.14307E-01
   9.68500E+02 -9.99908E-01 -1.35929E-02
   9.69000E+02 -1.72841E-01 -9.84950E-01
   9.69500E+02  9.96431E-01 -8.44111E-02
   9.70000E+02  7.91709E-01 -6.10898E-01
   9.70500E+02 -8.85373E-01 -4.64881E-01
   9.71000E+02 -9.86028E-01 -1.66577E-01
   9.71500E+02  3.94488E-01 -9.18901E-01
   9.72000E+02  1.00000E+00 -3.80293E-06
   9.72500E+02  3.87601E-01 -9.21827E-01
   9.73000E+02 -9.86551E-01 -1.63452E-01
   9.73500E+02 -8.82882E-01 -4.69595E-01
   9.74000E+02  7.95412E-01 -6.06069E-01
   9.74500E+02  9.96236E-01 -8.66841E-02
   9.75000E+02 -1.80458E-01 -9.83583E-01
   9.75500E+02 -9.99919E-01 -1.26987E-02
   9.76000E+02 -5.74682E-01 -8.18377E-01
   9.76500E+02  9.63833E-01 -2.66509E-01
   9.77000E+02  9.41546E-01 -3.36883E-01
   9.77500E+02 -6.67803E-01 -7.44338E-01
   9.78000E+02 -9.99475E-01 -3.23943E-02
   9.78500E+02 -4.73014E-02 -9.98881E-01
   9.79000E+02  9.98665E-01 -5.16518E-02
   9.79500E+02  7.25236E-01 -6.88500E-01
   9.80000E+02 -9.20812E-01 -3.90007E-01
   9.80500E+02 -9.75223E-01 -2.21226E-01
   9.81000E+02  5.01517E-01 -8.65148E-01
   9.81500E+02  9.99991E-01 -4.27225E-03
   9.82000E+02  2.71408E-01 -9.62464E-01
   9.82500E+02 -9.93176E-01 -1.16625E-01
   9.83000E+02 -8.36883E-01 -5.47382E-01
   9.83500E+02  8.49557E-01 -5.27496E-01
   9.84000E+02  9.91802E-01 -1.27784E-01
   9.84500E+02 -3.01573E-01 -9.53443E-01
   9.85000E+02 -9.99997E-01 -2.42832E-03
   9.85500E+02 -4.75298E-01 -8.79825E-01
   9.86000E+02  9.78406E-01 -2.06692E-01
   9.86500E+02  9.12695E-01 -4.08642E-01
   9.87000E+02 -7.43227E-01 -6.69039E-01
   9.87500E+02 -9.98246E-01 -5.92095E-02
   9.88000E+02  7.93715E-02 -9.96845E-01
   9.88500E+02  9.99639E-01 -2.68654E-02
   9.89000E+02  6.46760E-01 -7.62694E-01
   9.89500E+02 -9.47594E-01 -3.19477E-01
   9.90000E+02 -9.59204E-01 -2.82716E-01
   9.90500E+02  5.98130E-01 -8.01399E-01
   9.91000E+02  9.99863E-01 -1.65821E-02
   9.91500E+02  1.48948E-01 -9.88845E-01
   9.92000E+02 -9.96992E-01 -7.75018E-02
   9.92500E+02 -7.79858E-01 -6.25957E-01
   9.93000E+02  8.92915E-01 -4.50224E-01
   9.93500E+02  9.84297E-01 -1.76519E-01
   9.94000E+02 -4.15790E-01 -9.09461E-01
   9.94500E+02 -1.00000E+00 -1.99781E-04
   9.95000E+02 -3.65877E-01 -9.30663E-01
   9.95500E+02  9.88091E-01 -1.53869E-01
   9.96000E+02  8.74854E-01 -4.84386E-01
   9.96500E+02 -8.06696E-01 -5.90967E-01
   9.97000E+02 -9.95574E-01 -9.39767E-02
   9.97500E+02  2.04147E-01 -9.78940E-01
   9.98000E+02  9.99949E-01 -1.01013E-02
   9.98500E+02  5.56432E-01 -8.30893E-01
   9.99000E+02 -9.67072E-01 -2.54501E-01
   9.99500E+02 -9.36639E-01 -3.50297E-01
   1.00000E+03  6.83230E-01 -7.30203E-01
   1.00050E+03  9.99318E-01 -3.69259E-02
   1.00100E+03  2.29563E-02 -9.99736E-01
   1.00150E+03 -9.98929E-01 -4.62683E-02
   1.00200E+03 -7.11092E-01 -7.03099E-01
   1.00250E+03  9.26589E-01 -3.76076E-01
   1.00300E+03  9.72589E-01 -2.32529E-01
   1.00350E+03 -5.20932E-01 -8.53598E-01
   1.00400E+03 -9.99982E-01 -6.01347E-03
   1.00450E+03 -2.48285E-01 -9.68687E-01
   1.00500E+03  9.94096E-01 -1.08503E-01
   1.00550E+03  8.26809E-01 -5.62483E-01
   1.00600E+03 -8.58695E-01 -5.12487E-01
   1.00650E+03 -9.90631E-01 -1.36564E-01
   1.00700E+03  3.24129E-01 -9.46013E-01
   1.00750E+03  9.99999E-01 -1.37594E-03
   1.00800E+03  4.55003E-01 -8.90490E-01
   1.00850E+03 -9.80607E-01 -1.95983E-01
   1.00900E+03 -9.06161E-01 -4.22932E-01
   1.00950E+03  7.56341E-01 -6.54177E-01
   1.01000E+03  9.97867E-01 -6.52755E-02
   1.01050E+03 -1.03586E-01 -9.94620E-01
   1.01100E+03 -9.99735E-01 -2.30209E-02
   1.01150E+03 -6.30309E-01 -7.76344E-01
   1.01200E+03  9.51861E-01 -3.06529E-01
   1.01250E+03  9.55418E-01 -2.95257E-01
   1.01300E+03 -6.15398E-01 -7.88216E-01
   1.01350E+03 -9.99803E-01 -1.98679E-02
   1.01400E+03 -1.24924E-01 -9.92166E-01
   1.01450E+03  9.97485E-01 -7.08842E-02
   1.01500E+03  7.67572E-01 -6.40963E-01
   1.01550E+03 -9.00099E-01 -4.35685E-01
   1.01600E+03 -9.82411E-01 -1.86731E-01
   1.01650E+03  4.36754E-01 -8.99581E-01
   1.01700E+03  1.00000E+00 -6.92674E-04
   1.01750E+03  3.43849E-01 -9.39025E-01
   1.01800E+03 -9.89496E-01 -1.44563E-01
   1.01850E+03 -8.66449E-01 -4.99266E-01
   1.01900E+03  8.17555E-01 -5.75851E-01
   1.01950E+03  9.94830E-01 -1.01558E-01
   1.02000E+03 -2.27658E-01 -9.73741E-01
   1.02050E+03 -9.99970E-01 -7.80065E-03
   1.02100E+03 -5.37771E-01 -8.43091E-01
   1.02150E+03  9.70093E-01 -2.42733E-01
   1.02200E+03  9.31439E-01 -3.63898E-01
   1.02250E+03 -6.98213E-01 -7.15890E-01
   1.02300E+03 -9.99128E-01 -4.17532E-02
   1.02350E+03  1.40928E-03 -9.99999E-01
   1.02400E+03  9.99152E-01 -4.11798E-02
   1.02450E+03  6.96503E-01 -7.17554E-01
   1.02500E+03 -9.32055E-01 -3.62316E-01
   1.02550E+03 -9.69755E-01 -2.44082E-01
   1.02600E+03  5.39950E-01 -8.41697E-01
   1.02650E+03  9.99968E-01 -8.05157E-03
   1.02700E+03  2.24948E-01 -9.74371E-01
   1.02750E+03 -9.94920E-01 -1.00667E-01
   1.02800E+03 -8.16321E-01 -5.77599E-01
   1.02850E+03  8.67441E-01 -4.97541E-01
   1.02900E+03  9.89340E-01 -1.45625E-01
   1.02950E+03 -3.46412E-01 -9.38083E-01
   1.03000E+03 -1.00000E+00 -6.20479E-04
   1.03050E+03 -4.34347E-01 -9.00746E-01
   1.03100E+03  9.82637E-01 -1.85536E-01
   1.03150E+03  8.99287E-01 -4.37360E-01
   1.03200E+03 -7.69015E-01 -6.39231E-01
   1.03250E+03 -9.97431E-01 -7.16346E-02
   1.03300E+03  1.27709E-01 -9.91812E-01
   1.03350E+03  9.99810E-01 -1.94727E-02
   1.03400E+03  6.13423E-01 -7.89755E-01
   1.03450E+03 -9.55869E-01 -2.93795E-01
   1.03500E+03 -9.51381E-01 -3.08016E-01
   1.03550E+03  6.32234E-01 -7.74777E-01
   1.03600E+03  9.99725E-01 -2.34504E-02
   1.03650E+03  1.00790E-01 -9.94908E-01
   1.03700E+03 -9.97914E-01 -6.45589E-02
   1.03750E+03 -7.54847E-01 -6.55901E-01
   1.03800E+03  9.06934E-01 -4.21272E-01
   1.03850E+03  9.80362E-01 -1.97208E-01
   1.03900E+03 -4.57369E-01 -8.89277E-01
   1.03950E+03 -9.99999E-01 -1.48248E-03
   1.04000E+03 -3.21534E-01 -9.46898E-01
   1.04050E+03  9.90773E-01 -1.35534E-01
   1.04100E+03  8.57658E-01 -5.14220E-01
   1.04150E+03 -8.27995E-01 -5.60736E-01
   1.04200E+03 -9.93995E-01 -1.09428E-01
   1.04250E+03  2.50971E-01 -9.67995E-01
   1.04300E+03  9.99983E-01 -5.79689E-03
   1.04350E+03  5.18706E-01 -8.54953E-01
   1.04400E+03 -9.72904E-01 -2.31209E-01
   1.04450E+03 -9.25937E-01 -3.77679E-01
   1.04500E+03  7.12751E-01 -7.01417E-01
   1.04550E+03  9.98901E-01 -4.68759E-02
   1.04600E+03 -2.57736E-02 -9.99668E-01
   1.04650E+03 -9.99338E-01 -3.63866E-02
   1.04700E+03 -6.81469E-01 -7.31847E-01
   1.04750E+03  9.37221E-01 -3.48736E-01
   1.04800E+03  9.66709E-01 -2.55878E-01
   1.04850E+03 -5.58564E-01 -8.29461E-01
   1.04900E+03 -9.99946E-01 -1.03865E-02
   1.04950E+03 -2.01416E-01 -9.79506E-01
   1.05000E+03  9.95655E-01 -9.31184E-02
   1.05050E+03  8.05412E-01 -5.92715E-01
   1.05100E+03 -8.75802E-01 -4.82671E-01
   1.05150E+03 -9.87920E-01 -1.54964E-01
   1.05200E+03  3.68405E-01 -9.29665E-01
   1.05250E+03  1.00000E+00 -1.61929E-04
   1.05300E+03  4.13343E-01 -9.10575E-01
